DOT, PERIOD, YES, 148, 27, .184, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 12, 265, 3.92, T, N, 1.10, .40, .048, 0
DOT, SPOT, YES, 148, 20, .136, .048, .0020, .0010, 1, 3, 1.0, 1, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 12, 57, 4.71, T, N, 1.25, .33, .074, 1
DOT, POINT, YES, 148, 18, .122, .067, .0010, .0029, 2, 3, 2.0, 1, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 24, 395, 4.54, T, N, 1.70, .52, .072, 1
DOT, LINE, YES, 148, 11, .075, 0.000, .0020, .0041, 2, 3, 2.0, 1, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 18, 298, 4.65, T, N, .76, .41, .061, 1
DOT, CIRCLE, YES, 148, 10, .068, 0.000, .0040, .0010, 1, 3, 1.0, 0, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 5, 60, 5.14, , N, 1.00, 1.00, .341, 1
DOT, POLKA, NO, 148, 10, .068, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 13, 5.45, , N, 1.46, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOT, BLACK, YES, 148, 7, .048, 0.000, .0030, 0.0000, 2, 3, 0.0, 0, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 10, 203, 4.66, , AJ, .50, .50, .381, 1
DOT, DASH, YES, 148, 6, .041, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 11, 11, ¥, N, V, 1.60, .10, 0.000, 1
DOT, PEN, YES, 148, 4, .027, 0.000, .0230, .0141, 4, 3, 2.0, 0, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 4, 18, 5.59, N, N, 2.00, 1.00, .429, 1
DOT, GAME, YES, 148, 3, .020, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 13, 123, 4.72, N, N, 1.62, .62, .109, 1
DOT, MARK, YES, 148, 3, .020, .064, .0010, .0195, 1, 3, 5.0, 5, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 18, 83, 4.60, T, N, 2.24, .18, .011, 1
DOT, PAPER, YES, 148, 3, .020, 0.000, .0030, .0113, 2, 3, 2.0, 1, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 15, 157, 5.96, , N, 1.07, .64, .058, 1
DOT, PENCIL, YES, 148, 3, .020, 0.000, .0290, .0154, 4, 3, 2.0, 0, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 9, 34, 7.00, , N, .75, .75, .357, 1
DOT, BLOB, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 13, 5.45, , N, 1.46, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOT, MATRIX, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 13, 5.45, , N, 1.46, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOT, STRIPE, YES, 148, 2, .014, .017, 0.0000, .0039, 0, 3, 2.0, 2, 16, 13, 5.45, , N, 1.46, .31, .016, 0, 23, 4, 4.56, G, N, 1.00, .27, .034, 1
DOUBLE, TWO, YES, 148, 30, .203, .041, .0200, .0014, 2, 3, 1.0, 0, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 14, 1412, 3.79, , N, 1.67, .75, .178, 1
DOUBLE, TROUBLE, YES, 148, 22, .149, .021, 0.0000, 0.0000, 0, 3, 0.0, 0, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 18, 134, 2.25, , N, 1.28, .28, .009, 1
DOUBLE, TRIPLE, NO, 148, 20, .135, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 1, 3.96, , AJ, .46, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOUBLE, TWIN, YES, 148, 10, .068, .065, .0040, .0199, 1, 3, 3.0, 2, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 15, 7, 5.58, , N, 1.08, .31, .038, 1
DOUBLE, TWICE, YES, 148, 9, .061, .088, 0.0000, .0479, 0, 3, 1.0, 1, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 13, 74, ¥, , AV, 1.36, .27, .168, 0
DOUBLE, SINGLE, YES, 148, 8, .054, .121, .0010, 0.0000, 1, 3, 0.0, 0, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 11, 172, ¥, , AJ, .78, .67, .038, 1
DOUBLE, TAKE, YES, 148, 7, .047, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 11, 611, 3.20, , V, 2.55, .73, .250, 1
DOUBLE, VISION, YES, 148, 5, .034, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 12, 56, 4.27, , N, 2.18, .55, .026, 1
DOUBLE, DATE, YES, 148, 3, .020, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 20, 103, 5.38, N, N, 1.11, .16, .021, 1
DOUBLE, MINT, YES, 148, 3, .020, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 24, 7, ¥, N, N, 2.05, 0.00, 0.000, 1
DOUBLE, STANDARD, YES, 148, 3, .020, 0.000, 0.0000, .0003, 0, 3, 1.0, 1, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 26, 110, 2.59, G, N, 2.56, .16, .002, 1
DOUBLE, CLONE, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 1, 3.96, , AJ, .46, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOUBLE, DECKER, NO, 148, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 16, 1, 3.96, , AJ, .46, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOUBLE, SAME, YES, 148, 2, .014, 0.000, .0050, 0.0000, 2, 3, 0.0, 0, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 8, 686, 2.44, , AJ, 2.12, .88, .352, 1
DOUBLE, TALK, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 18, 154, 4.18, , V, 1.79, .86, .209, 0
DOUBLE, TENNIS, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 3, 0.0, 0, 16, 1, 3.96, , AJ, .46, .39, .028, 0, 9, 15, 5.54, , N, 1.67, .89, .127, 1
DOUBT, FEAR, YES, 146, 25, .171, 0.000, 0.0000, 0.0000, 1, 5, 0.0, 0, 18, 114, ¥, , V, 2.08, .23, .010, 0, 17, 127, 3.22, , N, 1.40, .67, .050, 1
DOUBT, UNSURE, YES, 146, 15, .103, .078, .0020, .0103, 2, 5, 4.0, 1, 18, 114, ¥, , V, 2.08, .23, .010, 0, 23, 1, ¥, , AJ, 2.20, .47, .023, 0
DOUBT, UNCERTAIN, NO, 146, 7, .048, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 114, ¥, , V, 2.08, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOUBT, CONFUSION, YES, 146, 6, .041, 0.000, 0.0000, .0002, 1, 5, 1.0, 1, 18, 114, ¥, , V, 2.08, .23, .010, 0, 29, 44, 2.53, , N, 1.09, .09, .006, 0
DOUBT, QUESTION, YES, 146, 6, .041, 0.000, .0030, 0.0000, 3, 5, 0.0, 0, 18, 114, ¥, , V, 2.08, .23, .010, 0, 6, 257, 3.91, , N, .40, .60, .429, 1
DOUBT, SURE, YES, 146, 5, .034, 0.000, .0300, .0037, 3, 5, 2.0, 0, 18, 114, ¥, , V, 2.08, .23, .010, 0, 13, 264, 2.77, , AJ, 1.42, .50, .037, 1
DOUBT, TRUST, YES, 146, 5, .034, 0.000, .0020, .0014, 1, 5, 2.0, 0, 18, 114, ¥, , V, 2.08, .23, .010, 0, 18, 52, 3.35, N, N, 1.76, .41, .024, 1
DOUBT, WONDER, YES, 146, 5, .034, 0.000, 0.0000, .0015, 0, 5, 2.0, 2, 18, 114, ¥, , V, 2.08, .23, .010, 0, 14, 67, 1.94, , N, 1.36, .43, .037, 1
DOUBT, WORRY, YES, 146, 5, .034, 0.000, .0010, 0.0000, 1, 5, 0.0, 0, 18, 114, ¥, , V, 2.08, .23, .010, 0, 24, 55, 2.80, , V, 1.65, .40, .017, 1
DOUBT, BELIEVE, YES, 146, 4, .027, .013, .0020, .0038, 3, 5, 2.0, 0, 18, 114, ¥, , V, 2.08, .23, .010, 0, 23, 200, 1.85, , V, 2.45, .27, .017, 1
DOUBT, CERTAIN, YES, 146, 4, .027, 0.000, .0020, .0223, 2, 5, 4.0, 1, 18, 114, ¥, , V, 2.08, .23, .010, 0, 10, 313, ¥, , AJ, 2.20, .60, .009, 0
DOUBT, DISBELIEF, YES, 146, 3, .021, .061, 0.0000, .0040, 0, 5, 5.0, 3, 18, 114, ¥, , V, 2.08, .23, .010, 0, 19, 6, 2.31, , N, 1.54, .23, .013, 0
DOUBT, UNKNOWN, YES, 146, 3, .021, 0.000, .0030, .0070, 2, 5, 2.0, 2, 18, 114, ¥, , V, 2.08, .23, .010, 0, 21, 47, ¥, , AJ, 1.19, .31, .082, 0
DOUBT, DISTRUST, NO, 146, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 114, ¥, , V, 2.08, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOUBT, KNOW, YES, 146, 2, .014, 0.000, .0030, .0010, 3, 5, 3.0, 2, 18, 114, ¥, , V, 2.08, .23, .010, 0, 24, 683, 2.70, , V, 1.62, .48, .032, 1
DOUBT, MISTRUST, NO, 146, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 114, ¥, , V, 2.08, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOUBT, MISUNDERSTAND, NO, 146, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 114, ¥, , V, 2.08, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOUBT, UNBELIEVABLE, NO, 146, 2, .014, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 18, 114, ¥, , V, 2.08, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOUGH, BREAD, YES, 184, 57, .310, .058, .0050, .0010, 3, 1, 1.0, 1, 13, 13, 6.22, N, N, 1.50, .50, .022, 1, 15, 41, 6.18, , N, 1.20, .53, .237, 1
DOUGH, DOUGHNUT, YES, 184, 42, .228, 0.000, .0020, .0002, 2, 1, 1.0, 1, 13, 13, 6.22, N, N, 1.50, .50, .022, 1, 15, 0, 5.93, , N, 1.40, .13, .010, 1
DOUGH, BOY, YES, 184, 18, .098, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 13, 6.22, N, N, 1.50, .50, .022, 1, 10, 242, 6.23, , N, 1.00, .60, .529, 1
DOUGH, COOKIE, YES, 184, 11, .060, .027, .0020, .0005, 3, 1, 1.0, 0, 13, 13, 6.22, N, N, 1.50, .50, .022, 1, 17, 1, 6.30, , N, 2.24, .41, .030, 1
DOUGH, MONEY, YES, 184, 10, .054, .019, .0060, 0.0000, 1, 1, 0.0, 0, 13, 13, 6.22, N, N, 1.50, .50, .022, 1, 19, 265, 5.77, , N, 1.39, .89, .312, 1
DOUGH, PIZZA, YES, 184, 8, .043, 0.000, 0.0000, .0007, 0, 1, 1.0, 1, 13, 13, 6.22, N, N, 1.50, .50, .022, 1, 14, 3, 6.42, , N, 1.43, .43, .086, 1
DOUGH, RISE, YES, 184, 4, .022, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 13, 13, 6.22, N, N, 1.50, .50, .022, 1, 10, 102, 3.64, , V, 1.40, .20, .005, 1
DOUGH, CAKE, YES, 184, 3, .016, 0.000, .0110, .0017, 5, 1, 2.0, 0, 13, 13, 6.22, N, N, 1.50, .50, .022, 1, 19, 13, 6.11, , N, 2.79, .47, .112, 1
DOUGH, FLOUR, YES, 184, 3, .016, .034, 0.0000, .0509, 1, 1, 3.0, 3, 13, 13, 6.22, N, N, 1.50, .50, .022, 1, 13, 8, 6.39, , N, 2.18, .27, .005, 1
DOUGH, BISCUIT, YES, 184, 2, .011, .034, 0.0000, .0661, 0, 1, 4.0, 4, 13, 13, 6.22, N, N, 1.50, .50, .022, 1, 22, 2, 5.54, , N, 2.50, .18, .007, 1
DOUGH, KNEAD, NO, 184, 2, .011, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 13, 13, 6.22, N, N, 1.50, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOUGH, PASTRY, YES, 184, 2, .011, .013, 0.0000, .0393, 0, 1, 4.0, 4, 13, 13, 6.22, N, N, 1.50, .50, .022, 1, 22, 4, ¥, , N, 3.35, .12, 0.000, 0
DOUGH, PIE, YES, 184, 2, .011, 0.000, .0040, .0027, 3, 1, 1.0, 0, 13, 13, 6.22, N, N, 1.50, .50, .022, 1, 21, 14, 6.09, , N, 2.10, .55, .082, 1
DOUGHNUT, HOLE, YES, 130, 49, .377, .024, 0.0000, .0007, 0, 0, 1.0, 1, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 24, 58, 4.81, , N, .95, .41, .028, 1
DOUGHNUT, FOOD, YES, 130, 11, .085, 0.000, .0170, .0061, 6, 0, 1.0, 0, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 18, 147, 5.84, , N, 1.69, .63, .203, 1
DOUGHNUT, BREAKFAST, YES, 130, 10, .077, 0.000, .0010, .0040, 1, 0, 1.0, 1, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 10, 53, 5.88, , N, 1.20, .40, .028, 1
DOUGHNUT, COFFEE, YES, 130, 10, .077, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 13, 78, 6.43, , N, 1.08, .46, .214, 1
DOUGHNUT, POLICE, YES, 130, 6, .046, 0.000, .0170, .0068, 1, 0, 1.0, 0, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 19, 155, 6.69, , N, .89, .72, .155, 1
DOUGHNUT, SWEET, YES, 130, 5, .038, 0.000, .0020, 0.0000, 2, 0, 0.0, 0, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 12, 70, 4.53, , AJ, 2.08, .67, .255, 1
DOUGHNUT, COP, YES, 130, 4, .031, 0.000, .0100, .0246, 1, 0, 1.0, 0, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 16, 15, 6.36, , N, 2.33, .47, .126, 1
DOUGHNUT, ROUND, YES, 130, 4, .031, 0.000, .0090, 0.0000, 1, 0, 0.0, 0, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 7, 81, 4.34, T, AJ, .43, .57, .108, 1
DOUGHNUT, CALORIES, YES, 130, 3, .023, 0.000, .0020, .0005, 1, 0, 2.0, 1, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 11, 7, ¥, , N, 1.00, .10, .001, 1
DOUGHNUT, FATTENING, YES, 130, 3, .023, 0.000, 0.0000, .0192, 1, 0, 4.0, 3, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 20, 2, ¥, , V, 2.18, .12, .002, 1
DOUGHNUT, BAGEL, YES, 130, 2, .015, .073, 0.0000, .0118, 0, 0, 3.0, 3, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 12, 0, ¥, , N, 1.50, .10, .001, 0
DOUGHNUT, CAKE, YES, 130, 2, .015, 0.000, .0040, .0063, 2, 0, 3.0, 3, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 19, 13, 6.11, , N, 2.79, .47, .112, 1
DOUGHNUT, DESSERT, YES, 130, 2, .015, 0.000, 0.0000, .0132, 0, 0, 3.0, 3, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 13, 7, 6.43, , N, 3.23, .23, .003, 1
DOUGHNUT, EAT, YES, 130, 2, .015, 0.000, .0370, .0348, 5, 0, 1.0, 0, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 11, 61, 4.75, , N, 1.20, .70, .181, 1
DOUGHNUT, FEET, YES, 130, 2, .015, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 15, 0, 5.93, , N, 1.40, .13, .010, 1, 10, 283, 6.28, P, N, 1.20, .50, .322, 1
DOVE, BIRD, YES, 140, 51, .364, .010, .0140, .0037, 3, 0, 2.0, 0, 11, 4, 6.90, W, N, .55, .36, .012, 1, 23, 31, 5.77, , N, 1.45, .68, .198, 1
DOVE, PEACE, YES, 140, 22, .157, .042, 0.0000, 0.0000, 0, 0, 0.0, 0, 11, 4, 6.90, W, N, .55, .36, .012, 1, 19, 198, 2.98, , N, .67, .33, .123, 1
DOVE, WHITE, YES, 140, 21, .150, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 11, 4, 6.90, W, N, .55, .36, .012, 1, 8, 365, 4.68, , N, .88, .88, .390, 1
DOVE, SOAP, YES, 140, 12, .086, .011, 0.0000, .0006, 0, 0, 1.0, 1, 11, 4, 6.90, W, N, .55, .36, .012, 1, 22, 22, 5.77, , N, 1.76, .48, .055, 1
DOVE, BAR, YES, 140, 5, .036, 0.000, .0010, 0.0000, 1, 0, 0.0, 0, 11, 4, 6.90, W, N, .55, .36, .012, 1, 13, 82, 6.40, N, N, 2.23, .46, .013, 1
DOVE, DIVE, YES, 140, 3, .021, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 11, 4, 6.90, W, N, .55, .36, .012, 1, 14, 23, 4.65, N, V, 1.92, .17, .039, 1
DOVE, BEAUTY, YES, 140, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 11, 4, 6.90, W, N, .55, .36, .012, 1, 17, 71, 3.31, , N, 2.00, .29, .020, 1
DOVE, FEATHER, YES, 140, 2, .014, 0.000, .0190, .1307, 1, 0, 1.0, 0, 11, 4, 6.90, W, N, .55, .36, .012, 1, 14, 6, 6.63, , N, 1.23, .46, .026, 1
DOVE, FLY, YES, 140, 2, .014, 0.000, .0770, .0073, 1, 0, 1.0, 0, 11, 4, 6.90, W, N, .55, .36, .012, 1, 19, 33, 5.14, W, V, 1.42, .47, .097, 1
DOVE, PIGEON, YES, 140, 2, .014, .071, 0.0000, .2351, 0, 0, 1.0, 1, 11, 4, 6.90, W, N, .55, .36, .012, 1, 7, 3, 5.77, G, N, .80, .20, .001, 1
DOVE, TAIL, YES, 140, 2, .014, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 11, 4, 6.90, W, N, .55, .36, .012, 1, 17, 24, 6.09, G, N, 1.24, .18, .040, 1
DOWN, UP, YES, 148, 86, .581, .845, .0060, .0005, 1, 0, 1.0, 0, 10, 895, 3.23, W, AD, .60, .80, .499, 1, 5, 1895, 3.80, , AD, 1.20, 1.00, .502, 1
DOWN, UNDER, YES, 148, 13, .088, 0.000, .0010, 0.0000, 2, 0, 0.0, 0, 10, 895, 3.23, W, AD, .60, .80, .499, 1, 11, 707, 3.15, , PP, 1.22, .33, .326, 1
DOWN, TOWN, YES, 148, 8, .054, .014, 0.0000, 0.0000, 0, 0, 0.0, 0, 10, 895, 3.23, W, AD, .60, .80, .499, 1, 10, 212, 5.52, , N, 1.33, .33, .178, 1
DOWN, LOW, YES, 148, 7, .047, .041, 0.0000, .0012, 0, 0, 1.0, 1, 10, 895, 3.23, W, AD, .60, .80, .499, 1, 6, 174, 3.18, T, AJ, .17, .50, .512, 1
DOWN, ELEVATOR, YES, 148, 3, .020, .027, .0160, .1691, 1, 0, 1.0, 0, 10, 895, 3.23, W, AD, .60, .80, .499, 1, 14, 12, 6.23, , N, .79, .36, .058, 1
DOWN, FALL, YES, 148, 3, .020, .081, .0040, 0.0000, 1, 0, 0.0, 0, 10, 895, 3.23, W, AD, .60, .80, .499, 1, 17, 147, 3.86, P, V, 1.41, .65, .117, 1
DOWN, OUT, YES, 148, 3, .020, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 10, 895, 3.23, W, AD, .60, .80, .499, 1, 6, 2096, 2.40, G, AD, .20, .40, .758, 1
DOWN, DEPRESSED, YES, 148, 2, .014, .034, 0.0000, 0.0000, 0, 0, 0.0, 0, 10, 895, 3.23, W, AD, .60, .80, .499, 1, 10, 11, 2.36, , AJ, 2.00, .50, .028, 1
DOWN, DESCEND, YES, 148, 2, .014, .178, 0.0000, .0058, 0, 0, 2.0, 2, 10, 895, 3.23, W, AD, .60, .80, .499, 1, 13, 4, ¥, , V, 2.23, .23, .022, 1
DOWN, LOWER, YES, 148, 2, .014, .041, .0010, .0030, 1, 0, 1.0, 1, 10, 895, 3.23, W, AD, .60, .80, .499, 1, 11, 123, 3.39, , V, 1.00, .11, .001, 0
DOWNSTAIRS, UPSTAIRS, YES, 149, 88, .591, .653, 0.0000, .0018, 0, 0, 4.0, 4, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 11, 28, ¥, , N, 1.33, .11, .386, 1
DOWNSTAIRS, BASEMENT, YES, 149, 17, .114, .026, 0.0000, .0014, 1, 0, 3.0, 2, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 19, 31, 6.83, , N, 1.58, .26, .055, 1
DOWNSTAIRS, FALL, YES, 149, 3, .020, 0.000, 0.0000, 0.0000, 1, 0, 0.0, 0, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 17, 147, 3.86, P, V, 1.41, .65, .117, 1
DOWNSTAIRS, LIVING ROOM, YES, 149, 3, .020, 0.000, .0010, .0019, 1, 0, 1.0, 1, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 15, 1, ¥, , N, 2.69, .08, .001, 0
DOWNSTAIRS, ROOM, YES, 149, 3, .020, 0.000, .0240, .0009, 1, 0, 1.0, 1, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 22, 383, 5.37, N, N, 2.05, .57, .026, 1
DOWNSTAIRS, WALK, YES, 149, 3, .020, 0.000, .0170, 0.0000, 2, 0, 0.0, 0, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 12, 100, 4.28, , V, 1.00, .67, .237, 0
DOWNSTAIRS, BELOW, YES, 149, 2, .013, 0.000, .0030, .0016, 2, 0, 1.0, 0, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 9, 145, ¥, , A, 1.56, .44, .319, 1
DOWNSTAIRS, COUCH, YES, 149, 2, .013, 0.000, .0030, 0.0000, 1, 0, 0.0, 0, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 12, 12, 5.74, , N, 3.00, .33, .133, 1
DOWNSTAIRS, FAR, YES, 149, 2, .013, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 12, 427, 2.98, , AD, 1.10, .70, .323, 1
DOWNSTAIRS, FLOOR, YES, 149, 2, .013, 0.000, .0160, 0.0000, 2, 0, 0.0, 0, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 12, 158, 5.47, , N, 1.17, .67, .174, 1
DOWNSTAIRS, LOWER, YES, 149, 2, .013, 0.000, 0.0000, .0004, 0, 0, 1.0, 1, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 11, 123, 3.39, , V, 1.00, .11, .001, 0
DOWNSTAIRS, STAIRS, YES, 149, 2, .013, 0.000, .0130, .0037, 2, 0, 3.0, 3, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 18, 47, 5.54, , N, 2.12, .19, .080, 1
DOWNSTAIRS, UP, YES, 149, 2, .013, 0.000, .0020, 0.0000, 1, 0, 0.0, 0, 13, 12, ¥, , AJ, 1.08, .15, .389, 1, 5, 1895, 3.80, , AD, 1.20, 1.00, .502, 1
DOWNSTREAM, RIVER, YES, 151, 48, .318, 0.000, .0460, .0121, 4, 0, 5.0, 3, 13, 5, ¥, , N, 2.31, .08, .052, 1, 20, 165, 5.83, , N, 2.29, .35, .080, 1
DOWNSTREAM, UPSTREAM, YES, 151, 32, .212, .243, 0.0000, .0692, 1, 0, 7.0, 6, 13, 5, ¥, , N, 2.31, .08, .052, 1, 15, 5, 3.74, , AD, 1.86, .14, .054, 1
DOWNSTREAM, FISH, YES, 151, 16, .106, 0.000, .0460, .0136, 4, 0, 1.0, 1, 13, 5, ¥, , N, 2.31, .08, .052, 1, 24, 35, 5.84, G, N, 1.26, .74, .101, 1
DOWNSTREAM, WATER, YES, 151, 13, .086, 0.000, .0690, 0.0000, 8, 0, 0.0, 0, 13, 5, ¥, , N, 2.31, .08, .052, 1, 18, 442, 6.27, , N, 2.00, .94, .146, 1
DOWNSTREAM, FLOW, YES, 151, 5, .033, 0.000, .0200, .1128, 1, 0, 4.0, 3, 13, 5, ¥, , N, 2.31, .08, .052, 1, 13, 67, 3.07, , V, 1.62, .23, .019, 1
DOWNSTREAM, SALMON, YES, 151, 4, .026, 0.000, .0260, .0825, 1, 0, 2.0, 1, 13, 5, ¥, , N, 2.31, .08, .052, 1, 6, 3, 6.24, , N, .67, .33, .003, 1
DOWNSTREAM, BOAT, YES, 151, 3, .020, 0.000, .0310, .0335, 4, 0, 4.0, 2, 13, 5, ¥, , N, 2.31, .08, .052, 1, 16, 72, 6.33, , N, 1.62, .63, .201, 1
DOWNSTREAM, CANOE, YES, 151, 3, .020, 0.000, .0180, .0429, 2, 0, 3.0, 1, 13, 5, ¥, , N, 2.31, .08, .052, 1, 8, 7, 6.50, , N, 2.12, .50, .020, 1
DOWNSTREAM, FLOAT, YES, 151, 3, .020, 0.000, 0.0000, .0146, 1, 0, 2.0, 1, 13, 5, ¥, , N, 2.31, .08, .052, 1, 17, 3, 4.41, T, V, 1.86, .29, .032, 1
DOWNSTREAM, AWAY, YES, 151, 2, .013, 0.000, 0.0000, 0.0000, 0, 0, 0.0, 0, 13, 5, ¥, , N, 2.31, .08, .052, 1, 17, 456, 2.53, , AD, 2.44, .38, .037, 1
DOWNSTREAM, CURRENT, YES, 151, 2, .013, 0.000, .0050, .0272, 2, 0, 2.0, 2, 13, 5, ¥, , N, 2.31, .08, .052, 1, 21, 104, ¥, G, AJ, 2.00, .19, .007, 1
DOWNSTREAM, DOWN, YES, 151, 2, .013, 0.000, .0060, 0.0000, 1, 0, 0.0, 0, 13, 5, ¥, , N, 2.31, .08, .052, 1, 10, 895, 3.23, W, AD, .60, .80, .499, 1
DOWNSTREAM, EASY, YES, 151, 2, .013, 0.000, 0.0000, 0.0000, 1, 0, 0.0, 0, 13, 5, ¥, , N, 2.31, .08, .052, 1, 8, 125, 2.81, G, V, .38, .63, .064, 1
DOWNTOWN, CITY, YES, 148, 31, .209, 0.000, .0060, .0035, 2, 7, 1.0, 0, 24, 41, ¥, , N, .88, 0.00, 0.000, 0, 18, 393, 5.41, , N, 1.19, .63, .224, 1
DOWNTOWN, UPTOWN, NO, 148, 16, .108, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 24, 41, ¥, , N, .88, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
DOWNTOWN, BUILDINGS, NO, 148, 14, .095, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 24, 41, ¥, , N, .88, ¥, ¥, ¥, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
